scenario,algorithm,flow_id,subscriber_id,role,service_id,service_type,allowed_by_policy,controller_decision,policy_violation,path,path_length,rerouted,unreachable,generated_rules,explanation
role_change,sdn_policy,role_change_f077,u08,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f078,u05,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f079,u03,student,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс database
role_change,sdn_policy,role_change_f080,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f081,u10,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
role_change,sdn_policy,role_change_f082,u09,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f083,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f084,u09,admin,srv_db,database,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f085,u04,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f086,u05,teacher,srv_lms,lms,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f087,u05,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f088,u07,guest,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс admin
role_change,sdn_policy,role_change_f089,u04,teacher,srv_video,video,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f090,u01,blocked,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс file
role_change,sdn_resilient_policy,role_change_f001,u05,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
role_change,sdn_resilient_policy,role_change_f002,u08,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
role_change,sdn_resilient_policy,role_change_f003,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
role_change,sdn_resilient_policy,role_change_f004,u10,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
role_change,sdn_resilient_policy,role_change_f005,u05,teacher,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль teacher -> сервіс database
role_change,sdn_resilient_policy,role_change_f006,u10,blocked,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс database
role_change,sdn_resilient_policy,role_change_f007,u10,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
role_change,sdn_resilient_policy,role_change_f008,u04,teacher,srv_video,video,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
role_change,sdn_resilient_policy,role_change_f009,u04,admin,srv_admin,admin,True,allow,False,s6 -> s9,1,False,False,1,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
role_change,sdn_resilient_policy,role_change_f010,u11,blocked,srv_lms,lms,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс lms
role_change,sdn_resilient_policy,role_change_f011,u11,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
role_change,sdn_resilient_policy,role_change_f012,u01,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
role_change,sdn_resilient_policy,role_change_f013,u05,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
role_change,sdn_resilient_policy,role_change_f014,u03,student,srv_lms,lms,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
role_change,sdn_resilient_policy,role_change_f015,u05,teacher,srv_video,video,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
role_change,sdn_resilient_policy,role_change_f016,u08,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"перевірка політики доступу, динамічна побудова маршруту та обхід відмовлених каналів"
